cd_setor;nm_dist;qt_pessoas;area_km2;qt_crimes;tx_crimes_1000_hab;log_tx_crimes_1000_hab;indice_infraestrutura_urbana;indice_mobilidade_urbana;indice_caminhabilidade;indice_vulnerabilidade_urbana;log_renda_media;densidade_populacional
355030890000360;Vila Mariana;252;0.0592422;25;99.2063492063492;4.607231551976093;0.9190938511326859;0.2961165048543689;0.8770226537216829;0.04638092982871578;9.078172620598743;4253.724540952227
355030890000381;Vila Mariana;231;0.008714;1;4.329004329004329;1.67316441566266;1.0;0.31654676258992803;1.0;0.013496932515337423;9.172698731431263;26509.065871012164
355030890000384;Vila Mariana;238;0.0090589;2;8.403361344537815;2.241067215200396;0.8333333333333334;0.5;0.3333333333333333;0.0017391304347826088;9.385957000894988;26272.505491836757
355030890000388;Vila Mariana;289;0.0317231;29;100.34602076124567;4.618540609781349;0.9238095238095237;0.35714285714285715;0.5738095238095239;0.08686274509803922;9.049462448232829;9110.080666769642
355030890000396;Vila Mariana;221;0.01868;41;185.52036199095022;5.2285404127003545;1.0;0.11214953271028037;0.8255451713395638;0.03076923076923077;9.605875675687177;11830.83511777302
355030890000410;Vila Mariana;268;0.0110974;1;3.7313432835820897;1.5542091544863146;0.6666666666666666;0.0;0.5265700483091788;0.23163841807909608;9.360954519925716;24149.80085425415
355030890000423;Vila Mariana;184;0.0044072;0;0.0;0.0;0.891156462585034;0.336734693877551;0.7823129251700681;0.10030612244897959;8.852885123679174;41749.86385913959
355030890000440;Vila Mariana;137;0.003575;0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.21714285714285714;9.27310106371117;38321.67832167832
355030890000482;Vila Mariana;324;0.0059899;35;108.02469135802468;4.691574382796364;0.8523035230352304;0.0;0.40921409214092136;0.013333333333333332;9.647102576442112;54091.053273009566
355030890000505;Vila Mariana;128;0.0094407;1;7.8125;2.176171168138387;0.6607142857142857;0.0;0.5416666666666666;0.11944444444444442;9.447032525070187;13558.316650248393
355030890000562;Vila Mariana;161;0.0104498;0;0.0;0.0;1.0;0.0;1.0;0.030612244897959183;9.302036757156072;15406.993435281058
355030890000567;Vila Mariana;246;0.0130719;2;8.130081300813009;2.211574599366026;0.6714743589743589;0.0;0.657051282051282;0.2298896839594514;9.644869661639369;18818.993413352306
355030890000578;Vila Mariana;228;0.0028556;0;0.0;0.0;0.8333333333333334;0.0;1.0;0.21538461538461537;9.54624673423498;79843.11528225242
355030890000579;Vila Mariana;212;0.0026559;19;89.62264150943396;4.506704088112702;1.0;0.0;1.0;0.006944444444444445;9.43652648998649;79822.28246545426
355030890000594;Vila Mariana;187;0.0124423;9;48.1283422459893;3.8944361034168797;0.8716216216216216;0.0;0.7432432432432433;0.01927710843373494;9.880676855531265;15029.375597759257
355030890000595;Vila Mariana;179;0.0111124;18;100.5586592178771;4.620636554877307;1.0;0.9875;0.9958333333333332;0.013793103448275862;9.38637470553859;16108.131456751018
355030890000628;Vila Mariana;214;0.0032238;1;4.672897196261682;1.7356999565975921;0.6666666666666666;0.0;0.3333333333333333;0.016129032258064516;9.650849534410806;66381.28916185867
355030890000631;Vila Mariana;268;0.0093543;0;0.0;0.0;1.0;0.0;1.0;0.013559322033898305;10.009374329694076;28649.92570261805
355030890000635;Vila Mariana;204;0.0038127;3;14.705882352941176;2.7540353143440335;0.8333333333333334;0.0;1.0;0.23801652892561984;9.528997718727284;53505.38988118656
355030890000639;Vila Mariana;146;0.0159897;3;20.54794520547945;3.0702804619098867;0.96875;0.484375;1.0;0.06999999999999999;9.434629666675693;9130.878002714247
355030890000642;Vila Mariana;159;0.0043145;0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.22439024390243906;9.865318286418624;36852.47421485688
355030890000677;Vila Mariana;215;0.0072526;1;4.651162790697675;1.731861327646986;0.8908554572271385;0.8849557522123894;0.7728613569321534;0.024427480916030534;9.206480933917103;29644.541267959077
355030890000696;Vila Mariana;181;0.0102464;2;11.049723756906078;2.489041734935803;1.0;0.5;1.0;0.021568627450980392;9.281781577179952;17664.740787008122
355030890000702;Vila Mariana;152;0.0026568;5;32.89473684210526;3.523259746937913;0.6666666666666666;0.0;0.6666666666666666;0.2236559139784946;9.680568975913214;57211.683227943395
355030890000710;Vila Mariana;133;0.0072648;6;45.11278195488722;3.83109017740423;0.8333333333333334;0.0;1.0;0.22222222222222224;9.713188056445274;18307.455126087436
355030890000738;Vila Mariana;210;0.0187823;1;4.761904761904763;1.7512681078733183;0.7712765957446809;0.0;0.7588652482269503;0.16599477416946623;9.800691523547409;11180.739313076674
355030890000754;Vila Mariana;265;0.0080704;5;18.867924528301884;2.9891065985818535;0.8333333333333334;0.0;0.6666666666666666;0.010909090909090908;9.793717886400248;32836.042823156225
355030890000773;Vila Mariana;250;0.0293519;3;12.0;2.5649493574615367;0.7067307692307692;0.0;0.5865384615384616;0.020689655172413793;8.979676110887693;8517.336186073133
355030891000008;Vila Matilde;547;0.0557567;88;160.87751371115175;5.086839961050773;0.6903594771241829;0.04411764705882353;0.3447712418300653;0.16809828533924026;8.269572504294867;9810.480175476669
355030891000044;Vila Matilde;713;0.0514577;35;49.08835904628331;3.9137886267267588;0.708994708994709;0.19246031746031747;0.3082010582010582;0.13665594855305466;7.961209798339538;13856.040981233129
355030891000048;Vila Matilde;695;0.0399138;7;10.071942446043165;2.4044142007081875;0.7522522522522522;0.11003861003861004;0.3333333333333333;0.03431209552205994;7.881809130713586;17412.523989196718
355030891000057;Vila Matilde;534;0.0419799;16;29.9625468164794;3.432778306852426;0.8757575757575756;0.08409090909090909;0.6924242424242424;0.14681818181818182;8.648321448822974;12720.373321518155
355030891000109;Vila Matilde;399;0.0758404;17;42.606516290726816;3.7752065953968525;0.7293144208037825;0.08156028368794327;0.3829787234042554;0.08427346198251691;8.270548130366924;5261.0482012225675
355030891000149;Vila Matilde;637;0.0581303;22;34.53689167974882;3.5705713591309625;0.6896551724137931;0.0;0.3347701149425288;0.10078310081600421;7.812916304813529;10958.140591051482
355030891000155;Vila Matilde;339;0.0401032;24;70.79646017699115;4.273835173682724;0.796551724137931;0.18275862068965518;0.3333333333333333;0.05654397520340955;8.54259579580521;8453.190767819027
355030891000166;Vila Matilde;384;0.0250335;21;54.6875;4.019755705231028;0.6290726817042606;0.22180451127819548;0.3408521303258145;0.18808020050125313;8.019760809761243;15339.445143507699
355030891000201;Vila Matilde;616;0.066518;39;63.31168831168831;4.163741392510748;0.9296296296296296;0.24;0.5348148148148147;0.0184;8.580374542014361;9260.651252292613
355030891000203;Vila Matilde;681;0.0054184;10;14.684287812041116;2.752659434940183;0.8333333333333334;0.5;0.3333333333333333;0.012186379928315411;8.910828603770822;125682.85840838624
355030891000213;Vila Matilde;481;0.0456169;21;43.65904365904366;3.7990568323682155;0.6443736730360934;0.04777070063694268;0.3333333333333333;0.20161582299698294;8.043204030479908;10544.337734479985
355030891000227;Vila Matilde;415;0.0477677;20;48.19277108433735;3.8957466835229777;0.7774193548387097;0.0;0.3569892473118279;0.07520840884378398;8.302590562363774;8687.879047975934
355030891000233;Vila Matilde;462;0.0375886;8;17.316017316017316;2.907775940198274;0.7182017543859649;0.14802631578947367;0.37280701754385964;0.11086425079091171;8.076829137848813;12290.960557190212
355030891000242;Vila Matilde;607;0.0398046;6;9.884678747940692;2.3873561809703876;0.6244635193133048;0.05793991416309013;0.4048640915593705;0.19814462486910608;8.147728231389102;15249.493777101137
355030891000264;Vila Matilde;339;0.0263555;34;100.29498525073747;4.61803690608789;0.7243107769423558;0.02631578947368421;0.3333333333333333;0.15488721804511277;8.357873843675543;12862.590351160099
355030892000016;Vila Medeiros;722;0.0299835;7;9.69529085872576;2.3698035379313556;0.75;0.0;0.34722222222222215;0.058659003831417623;7.6822658332137825;24079.910617506295
355030892000025;Vila Medeiros;653;0.0657392;44;67.3813169984686;4.225099644020838;0.7694025194025195;0.2554112554112554;0.6191451191451192;0.10093795093795092;7.796539141958864;9933.19054688831
355030892000038;Vila Medeiros;561;0.0219502;5;8.9126559714795;2.2938123216648676;0.6301020408163265;0.09438775510204081;0.2448979591836735;0.11939259115968662;7.77465826817238;25557.85368698235
355030892000041;Vila Medeiros;440;0.0183116;1;2.2727272727272725;1.1856236656577395;0.6252873563218391;0.0;0.30344827586206896;0.1033265720081136;7.112514876207285;24028.484676379998
355030892000083;Vila Medeiros;731;0.8696516;66;90.28727770177838;4.514011431799113;0.6997300944669366;0.006072874493927126;0.32778266737076805;0.13892856601313136;8.024603609014093;840.5664981240764
355030892000085;Vila Medeiros;746;0.0622282;13;17.426273458445042;2.9137775514777897;0.7687747035573124;0.09486166007905138;0.48616600790513836;0.07310328492546372;8.341827387188289;11988.133997126704
355030892000140;Vila Medeiros;369;0.0165385;3;8.130081300813009;2.211574599366026;0.7313218390804598;0.0;0.3333333333333333;0.10684267241379311;7.839060723773435;22311.57601959065
355030892000142;Vila Medeiros;418;0.0199326;12;28.70813397129187;3.3914208794000817;0.6697916666666667;0.06875;0.31329908675799084;0.13420698924731184;7.363970533999963;20970.671161815317
355030892000179;Vila Medeiros;488;0.0197276;5;10.245901639344261;2.420003763552574;0.657167530224525;0.038860103626943004;0.43244884073899614;0.06207149212330558;7.556380921809746;24736.916806910114
355030892000197;Vila Medeiros;425;0.0220827;1;2.352941176470588;1.2098379237783339;0.7741935483870969;0.0;0.4021505376344086;0.051391705069124424;7.821105692353472;19245.834974889847
355030892000221;Vila Medeiros;422;0.0085567;0;0.0;0.0;0.19120654396728018;0.018404907975460124;0.012269938650306749;0.5916283961437335;7.401035885132366;49318.07823109376
355030892000232;Vila Medeiros;395;0.0306842;7;17.721518987341774;2.9296736102437784;0.6047619047619047;0.025;0.35163690476190473;0.22508771929824561;7.957156314835434;12873.074742049655
355030892000244;Vila Medeiros;291;0.0145262;2;6.8728522336769755;2.063420415282003;0.7941176470588235;0.0;0.33660130718954245;0.012727272727272726;7.673195213755557;20032.76837713924
355030893000003;Vila Prudente;649;0.046031;7;10.785824345146379;2.466897482617776;0.7099853157121879;0.048458149779735685;0.3333333333333333;0.1564163174671394;8.460781557490275;14099.194021420346
355030893000012;Vila Prudente;484;0.0651899;37;76.44628099173553;4.3495845475270825;0.700925925925926;0.11388888888888889;0.39444444444444443;0.20137254901960783;8.490002862126929;7424.462991966548
355030893000020;Vila Prudente;687;0.0731508;15;21.83406113537118;3.128253330633891;0.7053140096618358;0.0;0.33091787439613524;0.1744649347153049;7.8679557134957046;9391.558260470152
355030893000039;Vila Prudente;642;0.0599217;52;80.99688473520249;4.40668125550846;0.6768447837150128;0.32061068702290074;0.36768447837150126;0.05572005037653893;7.92910127993112;10713.981746178762
355030893000040;Vila Prudente;559;0.0442527;8;14.311270125223613;2.7285891667265103;0.6666666666666666;0.02027027027027027;0.3333333333333333;0.16416040100250628;8.083328608786376;12631.997595626934
355030893000045;Vila Prudente;596;0.0463434;19;31.879194630872487;3.492840075693116;0.7444968553459118;0.0;0.3333333333333333;0.11090103966114748;8.394096312268113;12860.515197417539
355030893000066;Vila Prudente;577;0.0890253;35;60.658578856152516;4.121612374124806;0.671448087431694;0.022540983606557378;0.49590163934426235;0.13977566867989646;8.631367947276017;6481.3036294177045
355030893000072;Vila Prudente;700;0.0747308;100;142.85714285714286;4.968820743663249;0.5483091787439612;0.03804347826086957;0.3611111111111111;0.23463768115942027;8.073589983916975;9366.954455191166
355030893000077;Vila Prudente;554;0.0455663;19;34.29602888086643;3.5637704613183327;0.753858024691358;0.08796296296296297;0.3348765432098766;0.067010582010582;8.240142406033117;12158.108075485612
355030893000125;Vila Prudente;573;0.0454401;24;41.88481675392671;3.758517841468972;0.6549295774647887;0.07746478873239436;0.3333333333333333;0.13190905734029648;7.84111942704558;12610.007460370907
355030893000133;Vila Prudente;418;0.0358244;13;31.10047846889952;3.468870935598077;0.712121212121212;0.0;0.37237341568551763;0.09082866580496914;8.560271837781313;11668.025144873327
355030893000152;Vila Prudente;359;0.0102137;30;83.56545961002786;4.437525904402401;0.9476495726495727;0.0;0.9636752136752137;0.02998200629779576;9.316121898996286;35148.86867638564
355030893000159;Vila Prudente;534;0.0436221;16;29.9625468164794;3.432778306852426;0.6849593495934959;0.0;0.3353658536585366;0.15208957352731423;8.672463815300537;12241.501440783457
355030893000162;Vila Prudente;291;0.004179;6;20.61855670103093;3.0735520523985373;;0.47520661157024796;;0.35402678825876316;7.277627751164913;69633.88370423546
355030893000192;Vila Prudente;261;0.0153725;12;45.97701149425287;3.8496583649096934;1.0;0.0;0.6666666666666666;0.0140625;7.705942423828807;16978.37046674256
355030894000009;Vila Sônia;334;0.0269105;7;20.958083832335326;3.089135355654571;0.7923728813559322;0.16101694915254236;0.4378531073446328;0.07415254237288135;8.233784641113552;12411.512235001208
355030894000015;Vila Sônia;347;0.0478854;6;17.29106628242075;2.906412759359611;0.7950617283950617;0.0;0.30123456790123454;0.0818540696385008;8.428967258970829;7246.4676080809595
355030894000036;Vila Sônia;597;0.1037406;46;77.05192629815745;4.3573743269664;0.8058176100628932;0.12028301886792453;0.3270440251572327;0.03844437485320599;8.118183204114034;5754.738260623131
355030894000044;Vila Sônia;260;0.0276123;2;7.6923076923076925;2.1624384612508036;0.743009768009768;0.01904761904761905;0.36862026862026864;0.11899159663865544;8.20946078099052;9416.093552511018
355030894000070;Vila Sônia;218;0.0228524;3;13.761467889908257;2.6920202647632396;0.7650602409638555;0.0783132530120482;0.4578313253012049;0.13930120481927713;7.938441983552288;9539.479441984213
355030894000090;Vila Sônia;590;0.0545969;4;6.779661016949152;2.0515127661548256;0.7512195121951221;0.0;0.3333333333333333;0.10540015243902438;8.602201396729836;10806.474360265876
355030894000127;Vila Sônia;179;0.0036269;0;0.0;0.0;0.8333333333333334;0.0;0.6666666666666666;0.001904761904761905;8.616209223333197;49353.44233367338
355030894000187;Vila Sônia;209;0.0048521;0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.210989010989011;9.410395423422987;43074.132849693946
355030894000215;Vila Sônia;401;0.0422109;2;4.987531172069826;1.789679168914684;0.7080610021786492;0.0;0.41612200435729846;0.17066578043646835;9.115143585742564;9499.91589850015
355030894000221;Vila Sônia;301;0.0073625;1;3.3222591362126246;1.4637782137636295;0.8333333333333334;0.0;1.0;0.21366459627329193;9.023979467992836;40882.852292020376
355030894000232;Vila Sônia;442;0.104487;30;67.87330316742081;4.232268630761914;0.7839851024208566;0.0;0.3556797020484172;0.034513274336283185;8.627182378228689;4230.191315666064
355030894000326;Vila Sônia;237;0.0252958;11;46.413502109704645;3.8589070427727714;0.6062271062271062;0.005494505494505495;0.4688644688644688;0.24053724053724052;9.589289005267977;9369.144284821987
355030894000333;Vila Sônia;245;0.0101401;4;16.3265306122449;2.852238888200721;0.6055555555555555;0.0;0.3333333333333333;0.08175438596491229;8.024125622571951;24161.497421129967
355030894000367;Vila Sônia;349;0.0147203;2;5.730659025787966;1.9066730624564856;0.854916067146283;0.0;0.5563549160671464;0.04041002492123948;9.555269604329863;23708.75593568066
355030895000013;São Domingos;1477;0.0222402;11;7.447528774542993;2.1338739458796416;0.4523358585858586;0.0;0.03598484848484849;0.2844161510391877;7.503322706203053;66411.27327991654
355030895000089;São Domingos;293;0.0241518;10;34.129692832764505;3.559046722509492;0.7952380952380952;0.0;0.3333333333333333;0.05980030721966205;8.671518141771791;12131.600957278546
355030895000195;São Domingos;688;0.0236835;3;4.3604651162790695;1.6790507467431408;0.7843137254901961;0.0;0.315359477124183;0.027549919050188897;8.522160832231746;29049.76038170034
355030895000205;São Domingos;574;0.0320492;5;8.710801393728223;2.2732388117223272;0.21939736346516006;0.0;0.09387537869483337;0.6163472200221765;7.125186546222851;17909.963431224493
355030895000207;São Domingos;663;0.0582868;5;7.541478129713424;2.1449340759279423;0.23973727422003285;0.0;0.08210180623973727;0.5777511244377811;7.340647468991499;11374.788116691943
355030895000214;São Domingos;736;0.4459331;63;85.59782608695653;4.461274712331326;0.7883597883597884;0.057539682539682536;0.3439153439153439;0.06985273050255;9.0366605674475;1650.4717860145388
355030895000234;São Domingos;492;0.0386831;7;14.227642276422763;2.723112347071671;0.7790697674418604;0.0;0.3333333333333333;0.042254416063032166;7.703986886875001;12718.732469734847
355030896000012;Lajeado;717;0.067376;64;89.26080892608088;4.502703356535528;0.5986272266710247;0.03065134099616858;0.4369329290067973;0.19530366829786427;7.725307962618289;10641.771550700545
355030896000054;Lajeado;1053;0.0494917;21;19.943019943019944;3.041805413908222;0.65625;0.0;0.6340579710144928;0.07452411853774604;7.608697003007995;21276.294813069668
355030896000102;Lajeado;297;0.0132427;3;10.101010101010102;2.4070361042690314;0.6666666666666666;0.0;0.3333333333333333;0.14488265971316822;7.72500769016294;22427.450595422386
355030896000121;Lajeado;693;0.2138782;41;59.16305916305916;4.097058528798531;0.7367724867724869;0.0;0.3333333333333333;0.06436314363143632;7.416570884013262;3240.161923936147
355030896000147;Lajeado;408;0.0178539;1;2.450980392156863;1.238658362313826;0.7284382284382285;0.0;0.35198135198135194;0.02485207100591716;7.5613660965766405;22852.149950431
355030896000165;Lajeado;925;0.0384864;3;3.243243243243243;1.4453278927040836;0.7431972789115647;0.017006802721088437;0.3333333333333333;0.02499784724016188;7.744474525473424;24034.464122391288
355030896000168;Lajeado;371;0.0130575;3;8.086253369272237;2.2067626526266255;0.7855392156862745;0.14338235294117646;0.3333333333333333;0.005714285714285714;7.46969978192623;28412.789584529964
355030896000193;Lajeado;452;0.0209331;7;15.486725663716815;2.802555551889248;0.8186582809224318;0.0;0.31865828092243187;0.020639350973168095;7.617075960498707;21592.597369715906
355030896000198;Lajeado;166;0.0047934;0;0.0;0.0;0.5744047619047618;0.0;0.19047619047619047;0.174937343358396;7.375932240886465;34630.9508908082
355030896000203;Lajeado;383;0.03344;12;31.331592689295036;3.4760448540344524;0.6989664082687339;0.023255813953488372;0.42118863049095606;0.16646490389720717;7.6380585428131464;11453.349282296651
355030896000227;Lajeado;572;0.0267804;2;3.4965034965034967;1.5033000939777121;0.8325925925925927;0.36444444444444446;0.4222222222222222;0.013278008298755186;8.536040460542308;21358.904273274486
355030896000295;Lajeado;537;0.0076921;8;14.8975791433892;2.7661668425014416;0.5;0.5;0.6666666666666666;0.20600000000000002;7.8367371367523635;69811.88492089286
355030896000313;Lajeado;570;0.0147248;4;7.017543859649123;2.0816321230596544;0.8059829059829059;0.04871794871794872;0.6034188034188034;0.01596244131455399;7.953567876058045;38710.203194610454
355030896000324;Lajeado;471;0.016636;9;19.108280254777068;3.0011316832096835;0.549079754601227;0.3098159509202454;0.5348303707199412;0.16233692969466185;7.496896581503828;28312.0942534263
355030801000002;Água Rasa;1374;0.0719018;53;38.57350800582242;3.67815990463498;0.8002225932109069;0.02003338898163606;0.3333333333333333;0.09101354218785349;8.706119555040063;19109.39642679321
355030801000016;Água Rasa;500;0.0400236;101;202.0;5.313205979041787;0.6615905245346869;0.08629441624365482;0.46531302876480546;0.23414930521529506;7.992691136834003;12492.629348684277
355030801000018;Água Rasa;551;0.0808842;52;94.37386569872959;4.557804596466843;0.7285714285714286;0.23333333333333334;0.3603174603174603;0.16134199134199134;8.521306719247777;6812.208070302976
355030801000020;Água Rasa;397;0.0632101;22;55.415617128463474;4.0327460196152805;0.7583892617449665;0.0738255033557047;0.4921700223713647;0.14068355510726616;8.0544527214535;6280.641859449676
355030801000036;Água Rasa;666;0.0477718;14;21.021021021021024;3.091997498113356;0.628099173553719;0.0;0.6143250688705234;0.13265306122448978;8.461274479416558;13941.279164695488
355030801000061;Água Rasa;221;0.0203333;21;95.02262443438913;4.5645838348932966;0.7761437908496732;0.0;0.6666666666666666;0.1389452332657201;8.589244049160222;10868.87027683652
355030801000092;Água Rasa;528;0.0535259;23;43.56060606060606;3.7968501965275694;0.5998531571218796;0.0;0.4596182085168869;0.1682474621719977;8.287377430333963;9864.38341064793
355030801000098;Água Rasa;742;0.0515619;17;22.911051212938006;3.1743407459131516;0.6308360477741585;0.10749185667752444;0.6221498371335504;0.1868036943883231;8.380761597270016;14390.470483050469
355030801000132;Água Rasa;364;0.0048642;4;10.989010989010989;2.483990479316221;1.0;0.0;1.0;0.00935672514619883;9.065483371810316;74832.44932362979
355030801000143;Água Rasa;536;0.0454156;22;41.04477611940298;3.7387351484854063;0.9312169312169312;0.1693121693121693;0.9047619047619048;0.03909033542061066;9.318155672183494;11802.1120496041
355030801000176;Água Rasa;316;0.0096954;3;9.49367088607595;2.3507723026682736;0.7682119205298014;0.47019867549668876;0.3333333333333333;0.09919832694318578;8.927249079085412;32592.775955607816
355030801000202;Água Rasa;358;0.0193285;5;13.966480446927374;2.7058130637038538;0.840146750524109;0.4511494252873563;0.5960023133087544;0.1694252873563218;8.87283900598295;18521.871847272163
355030802000080;Alto de Pinheiros;307;0.0404607;5;16.286644951140065;2.8499342352406978;0.8161375661375662;0.34523809523809523;0.6005291005291006;0.18852813852813852;9.43031330217936;7587.609705220127
355030802000096;Alto de Pinheiros;300;0.1302175;3;10.0;2.3978952727983707;0.8398058252427184;0.18932038834951456;0.34627831715210355;0.033600000000000005;10.027225710092294;2303.8378098181884
355030802000108;Alto de Pinheiros;393;0.0267492;6;15.267175572519083;2.7891493088974655;0.8333333333333334;0.0;0.3333333333333333;0.005681818181818182;9.353945355183814;14692.028172805167
355030802000109;Alto de Pinheiros;254;0.0231028;1;3.937007874015748;1.5967594541743295;0.7731092436974789;0.0;0.3333333333333333;0.08026890756302521;9.59116026637063;10994.338348598438
355030802000122;Alto de Pinheiros;171;0.0083725;2;11.695906432748536;2.541279613375632;0.6666666666666666;0.0;0.3333333333333333;0.14923076923076922;9.377610048782309;20424.007166318304
355030802000131;Alto de Pinheiros;182;0.0261223;9;49.450549450549445;3.920993637732372;0.8395833333333332;0.0;0.6708333333333334;0.21365591397849465;9.13873695311649;6967.227234967824
355030802000135;Alto de Pinheiros;341;0.0166721;5;14.66275659824047;2.7512857030562534;0.691609977324263;0.0;0.3333333333333333;0.19255323431147608;10.183384902511271;20453.332213698337
355030802000170;Alto de Pinheiros;290;0.0058087;0;0.0;0.0;1.0;0.0;1.0;0.006060606060606061;10.276125014883801;49925.11233150274
355030803000016;Anhanguera;241;0.0861449;21;87.1369294605809;4.47889162173623;0.7399999999999999;0.095;0.3833333333333333;0.07568253968253968;7.98669193229025;2797.6119305960074
355030803000131;Anhanguera;699;0.0330275;2;2.8612303290414878;1.3509858707841944;0.7595325953259532;0.0;0.33087330873308735;0.10078350098569477;8.137287637069498;21164.181364014836
355030803000151;Anhanguera;516;0.056585;6;11.627906976744185;2.535909204240373;0.7289156626506025;0.0;0.3333333333333333;0.10597227620158053;8.469357072001346;9119.024476451355
355030803000260;Anhanguera;537;0.0293206;1;1.86219739292365;1.0515896490297312;0.6900900900900901;0.0;0.33153153153153153;0.17558558558558557;7.7167770085291165;18314.76845630717
355030803000262;Anhanguera;596;0.0141537;6;10.06711409395973;2.40397801661414;0.7906197654941374;0.002512562814070352;0.3333333333333333;0.05746082008214588;7.809204417257136;42109.13047471686
355030803000266;Anhanguera;474;0.0132122;3;6.329113924050633;1.9918546251059737;0.8333333333333334;0.0;0.3333333333333333;0.041999999999999996;7.687992583431093;35875.93284994172
355030803000269;Anhanguera;463;0.0186742;3;6.479481641468682;2.012163490316188;0.6260683760683761;0.0;0.3333333333333333;0.16355311355311355;7.532885897024677;24793.565453941803
355030803000282;Anhanguera;108;0.3878501;5;46.29629629629629;3.8564319900282102;;;;;7.847321033775192;278.4580950217623
355030804000002;Aricanduva;422;0.0423234;21;49.76303317535545;3.9271683962885633;0.7207505518763796;0.029801324503311258;0.512141280353201;0.07978807947019868;7.83404782553266;9970.843552266595
355030804000036;Aricanduva;699;0.0397369;21;30.042918454935624;3.43537071328358;0.7215528781793843;0.12650602409638556;0.6144578313253012;0.093551829696408;7.902783251393676;17590.702847982608
355030804000038;Aricanduva;543;0.0726479;16;29.465930018416206;3.4166090106730804;0.7425742574257425;0.08168316831683169;0.6848184818481848;0.08075344119777832;7.95476194379117;7474.407381355827
355030804000054;Aricanduva;763;0.0887397;33;43.25032765399738;3.789862776036635;0.7244283995186523;0.0;0.3359532151278192;0.08714801444043321;8.1999339965551;8598.18097198886
355030804000061;Aricanduva;472;0.0903481;50;105.9322033898305;4.67219502046509;0.7196078431372549;0.03823529411764706;0.5176470588235295;0.057585943468296395;7.786493665203659;5224.238251828207
355030804000086;Aricanduva;658;0.0828458;33;50.151975683890576;3.9348011169477015;0.7388632872503841;0.12672811059907835;0.4869431643625191;0.17083073857267406;8.535429887399356;7942.46660663546
355030804000107;Aricanduva;503;0.040291;20;39.761431411530815;3.7077363257833076;0.7060931899641577;0.053763440860215055;0.3387096774193548;0.09379569892473118;7.922703310074181;12484.17760790251
355030804000123;Aricanduva;507;0.0310342;10;19.723865877712033;3.031285977097592;0.864695340501792;0.016129032258064516;0.6666666666666666;0.038248847926267274;7.938609647582504;16336.815513208008
355030804000147;Aricanduva;461;0.0045267;2;4.3383947939262475;1.6749250073944073;1.0;0.25821596244131456;0.8278560250391237;0.01145374449339207;8.723079896182838;101840.19263481123
355030804000164;Aricanduva;498;0.0096954;12;24.096385542168676;3.222723833464374;0.6666666666666666;0.0;0.6666666666666666;0.009230769230769232;8.825116030461274;51364.56463890092
355030804000167;Aricanduva;479;0.0051574;3;6.263048016701462;1.9827995777410268;0.5;0.0;0.6666666666666666;0.20261437908496732;7.553433422300033;92876.25547756621
355030804000174;Aricanduva;574;0.0067644;2;3.484320557491289;1.5005869918365056;0.6666666666666666;0.0;0.3333333333333333;0.015311004784688994;9.002753928874485;84856.01088049199
355030804000182;Aricanduva;353;0.0133613;0;0.0;0.0;0.7320000000000001;0.2;0.5295913978494623;0.03712631578947369;7.6792884109371595;26419.584920628982
355030804000188;Aricanduva;333;0.0102063;2;6.006006006006006;1.946767782040986;0.6851851851851851;0.0;0.40740740740740744;0.016541353383458645;7.484368643286131;32626.906910437672
355030805000041;Artur Alvim;463;0.0283966;13;28.077753779697623;3.3699734068930005;0.7823529411764705;0.13823529411764707;0.43333333333333335;0.06907136458644372;7.908493771253845;16304.768880781501
355030805000066;Artur Alvim;440;0.0425265;19;43.18181818181818;3.788313351102123;0.6589595375722543;0.05491329479768786;0.3583815028901734;0.17473394198044406;8.211539933554286;10346.489835749473
355030805000077;Artur Alvim;591;0.0188658;0;0.0;0.0;1.0;1.0;0.6666666666666666;0.014166666666666666;7.98547414565378;31326.527366981525
355030805000086;Artur Alvim;499;0.0157514;20;40.08016032064128;3.7155252876973694;0.5;0.5;0.3333333333333333;0.22410714285714284;8.514527641993796;31679.723707099052
355030805000093;Artur Alvim;625;0.0219066;12;19.2;3.005682604407159;0.9068241469816273;0.4921259842519685;0.9068241469816273;0.1296681664791901;8.060836813361025;28530.21463851077
355030805000193;Artur Alvim;326;0.0371158;40;122.69938650306749;4.817854319831313;0.7514124293785311;0.0;0.3898305084745763;0.05721931948515356;8.102301795120558;8783.321388734717
355030805000196;Artur Alvim;455;0.0149371;57;125.27472527472527;4.838459892740784;0.9003527336860669;0.10052910052910052;0.7336860670194003;0.1285767195767196;7.92509604974301;30461.06673986249
355030805000216;Artur Alvim;308;0.0084471;1;3.246753246753247;1.4461547490435696;0.5615384615384617;0.0;0.3333333333333333;0.18974358974358974;8.029830155777914;36462.217802559455
355030805000220;Artur Alvim;308;0.0130191;4;12.987012987012989;2.638129255302705;0.937007874015748;0.0;0.6036745406824147;0.06046194225721785;8.128582250517638;23657.549292961878
355030805000227;Artur Alvim;295;0.023779;2;6.779661016949152;2.0515127661548256;0.8333333333333334;0.5;0.3333333333333333;0.01487603305785124;8.219961667748308;12405.904369401573
355030805000253;Artur Alvim;396;0.0037964;0;0.0;0.0;0.5163934426229508;0.0;0.49453551912568305;0.19118058203075355;7.152863823874856;104309.34569592244
